prime_award_unique_key,prime_award_piid,prime_award_parent_piid,prime_award_amount,prime_award_base_action_date,prime_award_base_action_date_fiscal_year,prime_award_awarding_agency_code,prime_award_awarding_agency_name,prime_award_awarding_sub_agency_code,prime_award_awarding_sub_agency_name,prime_award_awarding_office_code,prime_award_awarding_office_name,prime_award_funding_agency_code,prime_award_funding_agency_name,prime_award_funding_sub_agency_code,prime_award_funding_sub_agency_name,prime_award_funding_office_code,prime_award_funding_office_name,prime_award_treasury_accounts_funding_this_award,prime_award_federal_accounts_funding_this_award,prime_awardee_duns,prime_awardee_name,prime_awardee_dba_name,prime_awardee_parent_duns,prime_awardee_parent_name,prime_awardee_country_code,prime_awardee_country_name,prime_awardee_address_line_1,prime_awardee_city_name,prime_awardee_state_code,prime_awardee_state_name,prime_awardee_zip_code,prime_awardee_congressional_district,prime_awardee_foreign_postal_code,prime_awardee_business_types,prime_award_primary_place_of_performance_city_name,prime_award_primary_place_of_performance_state_code,prime_award_primary_place_of_performance_state_name,prime_award_primary_place_of_performance_address_zip_code,prime_award_primary_place_of_performance_congressional_district,prime_award_primary_place_of_performance_country_code,prime_award_primary_place_of_performance_country_name,prime_award_description,prime_award_naics_code,prime_award_naics_description,subaward_type,subaward_report_year,subaward_report_month,subaward_number,subaward_amount,subaward_action_date,subaward_action_date_fiscal_year,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_country_code,subawardee_country_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_code,subawardee_congressional_district,subawardee_foreign_postal_code,subawardee_business_types,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_code,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subawardee_highly_compensated_officer_1_name,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_2_name,subawardee_highly_compensated_officer_2_amount,subawardee_highly_compensated_officer_3_name,subawardee_highly_compensated_officer_3_amount,subawardee_highly_compensated_officer_4_name,subawardee_highly_compensated_officer_4_amount,subawardee_highly_compensated_officer_5_name,subawardee_highly_compensated_officer_5_amount
CONT_AWD_HHSN272201400005C_7529_-NONE-_-NONE-,HHSN272201400005C,,56472243.00,2014-01-09,2014,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,00272,"NIH, NIAID DEA OA OFC ACQUISITIONS",075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,00272,"NIH, NIAID DEA OA OFC ACQUISITIONS",075-2014/2014-0885-000;075-2017/2017-0885-000;075-2018/2018-0885-000;075-2019/2019-0885-000,075-0885,041294109,UNIVERSITY OF ROCHESTER,UNIVERSITY OF ROCHESTER,041294109,UNIVERSITY OF ROCHESTER,USA,UNITED STATES,910 GENESEE ST STE 200,ROCHESTER,NY,,146113847,25,,"Contracts and Grants,Educational Institution,Hospital,Nonprofit Organization,Private University or College",ROCHESTER,NY,,146420001,25,USA,UNITED STATES,IGF::OT::IGF NIAID CENTERS OF EXCELLENCE FOR INFLUENZA RESEARCH AND SURVEILLANCE (CEIRS),541711,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY,sub-contract,2015,7,416428,88086.00,2015-07-07,2015,603847393,UNIVERSITY OF MASSACHUSETTS,UNIVERSITY MSSCHSSETTS MED LIB,079520631,UNIVERSITY OF MASSACHUSETTS,USA,UNITED STATES,55 LAKE AVE N,WORCESTER,MA,,016550002,03,,"1862 Land Grant College,Contracts and Grants,Educational Institution,State Controlled Institution of Higher Learning,U.S. State Government",,Worcester,MA,,016550002,03,USA,UNITED STATES,Subcontractor will generate a primary differentiated nasal epithelial cell (hNEC) model from ferrets and use this model to compare the transcriptional response to infection with data generated from intact ferrets. ,,,,,,,,,,
CONT_AWD_HHSM500T0002_7530_HHSM500200600023I_7530,HHSM500T0002,HHSM500200600023I,111009457.00,2012-04-01,2012,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,,,807899653,"NATIONAL GOVERNMENT SERVICES, INC.",,037955940,"WELLPOINT, INC.",USA,UNITED STATES,8115 KNUE RD,INDIANAPOLIS,IN,,462501936,05,,,Indianapolis,IN,,462501936,05,USA,UNITED STATES,NEXT GENERATION DESKTOP IGF::OT::IGF FOR OTHER FUNCTIONS,541512,COMPUTER SYSTEMS DESIGN SERVICES,sub-contract,2016,5,20128,50785.08,2016-04-28,2016,868532131,EMPIRIX INC.,,868532131,EMPIRIX INC.,USA,UNITED STATES,600 TECHNOLOGY PARK DR STE 100,BILLERICA,MA,,018214126,05,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",,Shelbyville,KY,,400658145,02,USA,UNITED STATES,NGD OY4 Empirix Hammer Renewal,,,,,,,,,,
CONT_AWD_HHSS28342001T_7522_HHSS283201200031I_7522,HHSS28342001T,HHSS283201200031I,14108087.00,2014-09-17,2014,075,Department of Health and Human Services (HHS),7522,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,75S203,SUBSTANCE ABUSE MENTAL HEALTH SVC,075,Department of Health and Human Services (HHS),7522,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,75S203,SUBSTANCE ABUSE MENTAL HEALTH SVC,075-2017/2017-1363-000;075-2017/2017-1364-000;075-2017/2017-1365-000,075-1363;075-1364;075-1365,020314472,NATIONAL COUNCIL FOR COMMUNITY BEHAVIORAL HEALTHCARE,,020314472,NATIONAL COUNCIL FOR BEHAVIORAL HEALTH,USA,UNITED STATES,1701 K STREET NW STE 400,WASHINGTON,DC,,200061526,00,,,WASHINGTON,DC,,200061526,00,USA,UNITED STATES,IGF::OT::IGF   THE TRAINING AND TECHNICAL ASSISTANCE CENTER- PRIMARY AND BEHAVIORAL HEALTH CARE INTEGRATION (TTA-PBHCI),541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",sub-contract,2015,1,5050.0002,693543.00,2014-12-15,2015,195057666,ADVOCATES FOR HUMAN POTENTIAL INC,,195057666,ADVOCATES FOR HUMAN POTENTIAL INC,USA,UNITED STATES,490B BOSTON POST RD,SUDBURY,MA,,017763365,05,,"For-Profit Organization,S Corporation",,Boston,MA,,017763365,05,USA,UNITED STATES,"Issue Briefs.
 Innovation Communities.
 TTA Requests.
 Site Visits.
 TA Reports.",,,,,,,,,,
CONT_AWD_HHSN26100008_7529_HHSN261201200010I_7529,HHSN26100008,HHSN261201200010I,700000.00,2013-08-04,2013,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,00261,"NIH, NCI, OD OM OA OFC ACQUISITIONS",075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,00261,"NIH, NCI, OD OM OA OFC ACQUISITIONS",075-2013/2013-0849-000,075-0849,066783721,"ICF MACRO, INC",,139001544,"ICF INTERNATIONAL, INC.",USA,UNITED STATES,11785 BELTSVILLE DR STE 300,BELTSVILLE,MD,Maryland,207053121,04,,,Rockville,MD,Maryland,207053121,04,USA,UNITED STATES,IGF::OT::IGF DCCPS COMMUNICATIONS PROJECTS,541618,OTHER MANAGEMENT CONSULTING SERVICES,sub-contract,2014,3,14KBSK0040,35639.00,2014-03-18,2014,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",DFCI Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,Massachusetts,021155418,08,,"Hospital,Nonprofit Organization",,Boston,MA,Massachusetts,021156013,08,USA,UNITED STATES,"Dr. Viswanath of Dana-Farber Cancer Institute will lead the development of an interactive, adult learning-based training curriculum that can be delivered by Implementation Scientists in the US. 26-30 modules will be developed as part of the training curriculum. In Dr. Viswanath s role as lead, he will help identify content areas, formulate the outline of the curriculum, oversee the development of curriculum content and test the content with users with the perspective of environmental and policy change and chronic disease intervention practice.
 ",,,,,,,,,,
CONT_AWD_68HERH19F0011_6800_EPBPA18H0010_6800,68HERH19F0011,EPBPA18H0010,1861538.27,2018-10-23,2019,068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,68HERH,HEADQUARTERS ACQUISITION DIV (HQAD),068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,68L000,OFC FOR AIR  RAD (OAR) (FUNDING),068-2018/2019-0108-000;068-2019/2020-0108-000,068-0108,004868105,RESEARCH TRIANGLE INSTITUTE,R T I INTERNATIONAL,004868105,RESEARCH TRIANGLE INSTITUTE,USA,UNITED STATES,3040 E CORNWALLIS RD,RESEARCH TRIANGLE PARK,NC,North Carolina,277090155,04,,,Washington,DC,District of Columbia,204600001,00,USA,UNITED STATES,ANALYSIS AND ECONOMIC MODELING AND CLEAN AIR ACT ISSUES,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,sub-contract,2019,8,6-312-0216377 ,120000.00,2019-08-13,2019,001425594,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MIT,001425594,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,USA,UNITED STATES,77 MASSACHUSETTS AVE,CAMBRIDGE,MA,Massachusetts,021394301,08,,"1862 Land Grant College,Educational Institution,Nonprofit Organization,Private University or College",,Cambridge,MA,Massachusetts,021394301,08,USA,UNITED STATES,Subcontract 6-312-0216377 Initial Award,,,,,,,,,,
CONT_AWD_HHSM500201600076C_7530_-NONE-_-NONE-,HHSM500201600076C,,26527801.00,2016-09-28,2016,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75M001,OFFICE OF ACQ  GRANTS MGMT,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75M001,OFFICE OF ACQ  GRANTS MGMT,075-2018/2018-0519-000;075-2019/2019-0519-000,075-0519,088339767,"VIZIENT, INC.","VIZIENT, INC.",088339767,"VIZIENT, INC.",USA,UNITED STATES,290 E JOHN CARPENTER FRWY,IRVING,TX,Texas,750622730,24,,,Irving,TX,Texas,750629998,24,USA,UNITED STATES,HOSPITAL INNOVATION IMPROVEMENT NETWORK CONTRACT - IGF::CT::IGF,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,sub-contract,2017,11,00012,482800.00,2017-06-25,2017,062311868,"Collaborative Healthcare Strategies, Inc.",,,,USA,UNITED STATES,20 FLINTLOCK RD,Lexington,MA,Massachusetts,024201704,07,,,,Lexington,MA,Massachusetts,024201704,07,USA,UNITED STATES,Working as a subject matter expert with HIIN hospitals as part of Vizients Hospital Improvement Innovation Network.,,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,Texas,770304009,09,,,Houston,TX,Texas,772301402,18,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2019,9,00004885,12876.94,2017-01-09,2017,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",DFCI Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,Massachusetts,021155418,08,,"Hospital,Nonprofit Organization",,Boston,MA,Massachusetts,022155450,08,USA,UNITED STATES,Clinical trail for women with Mammographically Dense Breast,,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,Texas,770304009,09,,,Houston,TX,Texas,772301402,18,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2019,9,3000861329 Project 4885 ,18175.06,2019-08-20,2019,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",DFCI Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,Massachusetts,021155418,08,,"Hospital,Nonprofit Organization",,Boston,MA,Massachusetts,022155450,08,USA,UNITED STATES,Clinical trail for women with Mammographically Dense Breast,,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,Texas,770304009,09,,,Houston,TX,Texas,772301402,18,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2019,9,300861333 Project 4890 Add,12624.00,2019-08-21,2019,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",DFCI Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,Massachusetts,021155418,08,,"Hospital,Nonprofit Organization",,Boston,MA,Massachusetts,022155450,08,USA,UNITED STATES,Clinic study on women with Mammographically Dense Breast,,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,Texas,770304009,09,,,Houston,TX,Texas,772301402,18,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2019,9,00003829,25140.00,2016-10-21,2017,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",DFCI Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,Massachusetts,021155418,08,,"Hospital,Nonprofit Organization",,Boston,MD,Maryland,022155450,08,USA,UNITED STATES,"the subcontractor shall supply all the necessary personnel , equipment and materials to accomplish the research tasks set forth as part of the scope pf work in the prime contract.",,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,Texas,770304009,09,,,Houston,TX,Texas,772301402,18,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2019,9,00003833,14272.00,2016-10-21,2017,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",DFCI Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,Massachusetts,021155418,08,,"Hospital,Nonprofit Organization",,Boston,MD,Maryland,022155450,08,USA,UNITED STATES,"Conduct the work performed here under as an independent contrator with institutional policy, applicable laws and regulations and the Protocol  as described in the agreement",,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,Texas,770304009,09,,,Houston,TX,Texas,772301402,18,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2019,9,00004890,65976.00,2017-01-10,2017,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",DFCI Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,Massachusetts,021155418,08,,"Hospital,Nonprofit Organization",,Boston,MA,Massachusetts,022155450,08,USA,UNITED STATES,Clinic study on women with Mammographically Dense Breast,,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,Texas,770304009,09,,,Houston,TX,Texas,772301402,18,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2019,9,00002485,6712.00,2016-11-04,2017,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",DFCI Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,Massachusetts,021155418,08,,"Hospital,Nonprofit Organization",,Boston,MA,Massachusetts,022155450,08,USA,UNITED STATES,"subcontractor shall supply all the necessary personnel, equipment, and materials to accomplish the research tasks",,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,Texas,770304009,09,,,Houston,TX,Texas,772301402,18,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2019,9,00915380,149950.00,2016-01-20,2016,047006379,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,HARVARD MEDICAL SCHOOL,001963263,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,USA,UNITED STATES,25 SHATTUCK ST,BOSTON,MA,Massachusetts,021156027,07,,"Educational Institution,Nonprofit Organization,Private University or College",,boston,MA,Massachusetts,021155727,08,USA,UNITED STATES,Investigate the role of immune responses in dictating the biology of BRAF mutant melanoma and how such knowledge can be exploited to develop effective combination therapeutic regimen based on synergy between immune-modulator molecules and drugs targeting oncogene BRAF,,,,,,,,,,
CONT_AWD_68HE0919F0068_6800_68HE0919D0001_6800,68HE0919F0068,68HE0919D0001,650000.00,2019-07-02,2019,068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,68HE09,REGION 9 CONTRACTING OFFICE,068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,68Y000,REGION 9 (FUNDING OFFICE),,,622824886,"ENVIRONMENTAL QUALITY MANAGEMENT, INC",E Q M,076637073,ARCTIC SLOPE REGIONAL CORPORATION,USA,UNITED STATES,1800 CARILLON BLVD 100,CINCINNATI,OH,Ohio,452402788,01,,,Honolulu,HI,Hawaii,968193374,01,USA,UNITED STATES,NEW TASK ORDER FACTORY STREET LEAD SITE ON THE ERRS 5 CONTRACT. TO NO. D0001-9012.,562910,REMEDIATION SERVICES,sub-contract,2019,9,023061,41223.00,2019-08-21,2019,039322250,"CLEAN HARBORS ENVIRONMENTAL SERVICES, INC.",CLEAN HARBORS,157793639,"CLEAN HARBORS, INC",USA,UNITED STATES,42 LONGWATER DR,NORWELL,MA,Massachusetts,020611612,10,,For-Profit Organization,,Kent,WA,Washington,980321035,09,USA,UNITED STATES,Transportation and disposal,,,,,,,,,,
CONT_IDV_HHSA290201500010I_7528,HHSA290201500010I,,60000.00,2014-11-25,2015,075,Department of Health and Human Services (HHS),7528,AGENCY FOR HEALTHCARE RESEARCH AND QUALITY,00290,"PHS AHRQ, HHS, ROCKVILLE, MD",075,Department of Health and Human Services (HHS),7528,AGENCY FOR HEALTHCARE RESEARCH AND QUALITY,00290,"PHS AHRQ, HHS, ROCKVILLE, MD",,,006914071,"RAND CORPORATION, THE","RAND CORPORATION, THE",006914071,"RAND CORPORATION, THE",USA,UNITED STATES,1776 MAIN ST,SANTA MONICA,CA,California,904013297,33,,,Santa Monica,CA,California,904013297,30,USA,UNITED STATES,IGF::OT::IGF EVIDENCE-BASED PRACTICE CENTERS (EPC) V,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",sub-contract,2016,6,9920170016,74992.09,2016-08-19,2016,039318308,TRUSTEES OF TUFTS COLLEGE,TUFTS UNIVERSITY SCHOOL OF MEDICINE,073134835,TRUSTEES OF TUFTS COLLEGE INC,USA,UNITED STATES,136 HARRISON AVE,BOSTON,MA,Massachusetts,021111817,08,,"Contracts and Grants,Educational Institution,Nonprofit Organization,Private University or College,Veterinary College",,Boston,MA,Massachusetts,021111817,08,USA,UNITED STATES,"Effects of Dietary Sodium and Potassium Intake on Health
 ",,,,,,,,,,
